Time,Gx,Gy,Gz,Ax,Ay,Az
2019-01-28 23:02:43:243,-0.060699,-0.076981,0.091187,0.884521,-0.269180,12.166855
2019-01-28 23:02:43:243,-0.060699,-0.076981,0.091187,1.129791,-0.194992,13.115601
2019-01-28 23:02:43:243,-0.060699,-0.076981,0.091187,0.891693,0.425949,11.410721
2019-01-28 23:02:43:243,-0.060699,-0.076981,0.091187,0.094894,1.095947,9.488083
2019-01-28 23:02:43:243,-0.060699,-0.076981,0.091187,-0.497345,1.562546,8.384995
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,-0.497345,1.562546,8.384995
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,-0.547592,1.783875,7.551102
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,-0.283188,1.582886,7.430252
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,0.240845,0.685577,8.717590
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,0.513641,-0.443848,10.574432
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,0.154709,-0.356506,11.470535
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,-0.143204,0.666428,10.056381
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,-0.052277,1.518265,7.592972
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,0.104462,1.994446,6.071136
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,-0.358551,1.616379,7.223282
2019-01-28 23:02:43:243,-0.038101,0.043533,0.017410,-0.341812,0.698730,10.232254
2019-01-28 23:02:43:243,-0.054657,-0.041733,0.052704,-0.341812,0.698730,10.232254
2019-01-28 23:02:43:243,-0.054657,-0.041733,0.052704,0.620117,-0.278748,12.680115
2019-01-28 23:02:43:243,-0.054657,-0.041733,0.052704,1.262589,-0.954712,13.504440
2019-01-28 23:02:43:243,-0.054657,-0.041733,0.052704,0.773254,-0.326599,12.420486
2019-01-28 23:02:43:243,-0.054657,-0.041733,0.052704,-0.083389,1.002625,10.472733
2019-01-28 23:02:43:243,-0.054657,-0.041733,0.052704,-0.255676,2.026749,8.642227
2019-01-28 23:02:43:243,-0.054657,-0.041733,0.052704,-0.120468,2.171509,7.711411
2019-01-28 23:02:43:243,-0.054657,-0.041733,0.052704,0.280334,1.072006,8.748703
2019-01-28 23:02:43:243,-0.054657,-0.041733,0.052704,0.635666,0.075394,10.643814
2019-01-28 23:02:43:243,-0.054657,-0.041733,0.052704,0.989807,-0.154327,11.395172
2019-01-28 23:02:44:244,0.090363,0.109146,-0.007462,0.989807,-0.154327,11.395172
2019-01-28 23:02:44:244,0.090363,0.109146,-0.007462,1.035263,-0.149536,10.357880
2019-01-28 23:02:44:244,0.090363,0.109146,-0.007462,0.318619,0.355362,9.094467
2019-01-28 23:02:44:244,0.090363,0.109146,-0.007462,-0.717484,1.255066,8.015305
