Time,Gx,Gy,Gz,Ax,Ay,Az
2019-01-28 22:37:09:379,-0.020065,-0.018280,0.000854,0.393982,0.976303,9.534744
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,0.393982,0.976303,9.534744
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,0.410736,1.018173,9.616104
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,0.404755,1.031326,9.825470
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,0.416718,0.896149,9.866150
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,0.609344,0.900925,9.935547
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,0.872559,1.025345,9.850601
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,1.117828,1.088760,9.760864
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,1.029282,1.113892,9.618500
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,0.859390,1.055267,9.492874
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,0.803162,1.135422,9.692673
2019-01-28 22:37:09:379,-0.048782,-0.086700,0.007141,0.799576,1.019363,9.583801
2019-01-28 22:37:09:379,-0.011353,-0.326874,-0.149719,0.799576,1.019363,9.583801
2019-01-28 22:37:09:379,-0.011353,-0.326874,-0.149719,0.623703,0.854263,9.427063
2019-01-28 22:37:09:379,-0.011353,-0.326874,-0.149719,0.513626,0.814789,9.447403
2019-01-28 22:37:09:379,-0.011353,-0.326874,-0.149719,1.014923,0.818375,9.752487
2019-01-28 22:37:09:379,-0.011353,-0.326874,-0.149719,1.751923,0.879395,10.050400
2019-01-28 22:37:09:379,-0.011353,-0.326874,-0.149719,1.677734,0.692749,10.004929
2019-01-28 22:37:09:379,-0.011353,-0.326874,-0.149719,1.211136,0.622162,9.640030
2019-01-28 22:37:09:379,-0.011353,-0.326874,-0.149719,1.090302,0.807602,9.339737
2019-01-28 22:37:09:379,-0.011353,-0.326874,-0.149719,0.914429,0.988266,9.500046
2019-01-28 22:37:09:379,-0.011353,-0.326874,-0.149719,0.920410,0.848282,10.028870
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,0.920410,0.848282,10.028870
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,0.687119,0.900925,10.494278
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,0.638062,0.683182,10.482300
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,0.671555,0.546783,9.902054
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,0.486115,0.975098,9.471329
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,0.639252,0.758560,9.034653
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,0.480133,0.894943,9.194962
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,0.386810,0.965530,9.509628
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,0.468170,0.869812,9.817108
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,0.160690,0.874603,9.541916
2019-01-28 22:37:09:379,-0.074936,0.227219,0.027969,-0.164749,1.095932,9.234451
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,-0.164749,1.095932,9.234451
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,0.082916,1.042099,9.156677
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,0.537567,1.036118,9.366058
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,0.410751,0.954758,9.659164
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,-0.016388,0.842300,9.811111
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,0.303070,0.753769,9.963058
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,0.733765,0.789658,9.943924
2019-01-28 22:37:09:379,0.058044,0.080795,-0.058334,0.993393,0.745392,9.931961
